student_id,course_name,grade_point_average
1b0d3b29-758a-44e8-bd04-00249fcaed8b,Direito,3.2
3d3e86f0-c3ae-49b8-b46b-ebd3bef78106,Ciência de Dados,7.0
b62d2dd3-72f8-4996-8725-ef1b9e8f38c0,Direito,2.1
b953e0c0-99a2-4b0b-9ad0-0f9d1051ad10,Engenharia de Software,7.8
168487f3-9a25-424e-84d3-8ba095c6cad3,Administração,0.6
4ecf58db-0bd0-4169-aa0c-0c62fa96c492,Administração,0.5
d025479a-5048-488b-8f42-f443721d657f,Administração,3.8
1f3cb7e2-1fc7-4440-b458-6bb7c06446f5,Engenharia de Software,5.1
07e7d904-bda2-4df4-9cf6-97a45ee5d764,Administração,1.7
67e6f325-d27a-4d82-803c-b8c5da45b413,Administração,2.1
538aefb9-859d-474f-b566-37bd0d36627a,Administração,5.5
52658f20-d799-4c1b-a550-eb80baa6151e,Administração,2.3
eb154c17-c854-482a-9ad0-504dde2483c2,Ciência de Dados,1.8
af913efb-ec93-4f6f-87c5-99621c0c2707,Direito,9.6
d6e32ed7-9136-432d-9a70-4e1e19d369f7,Ciência de Dados,8.2
da97bdb8-b53f-4fbf-9836-c695874347b5,Engenharia de Software,4.6
8e07d497-9aea-4230-ad01-0d46b4fca8aa,Direito,1.3
abd6577b-23eb-4020-a91d-a0b7fcc1c356,Administração,0.7
f6850364-d782-483b-8ed1-39c8f1e097e0,Ciência de Dados,5.3
3e662af6-e137-41cf-ac2b-b1786e4b95fc,Ciência de Dados,9.6
7822c0b3-0236-4f6a-9a27-5de651d28025,Ciência de Dados,9.4
bbf89dff-ea50-4008-9064-82ac494df48b,Engenharia de Software,9.8
db611a03-0d4e-4c86-b8c7-ca0d6b14c8ac,Ciência de Dados,5.8
c85f47f6-e46f-466d-b4f2-b671afada289,Administração,4.2
cf0d905a-b9ec-4c2b-9c6a-f611de2e2c53,Engenharia de Software,8.6
e5c43ed4-52bf-49d5-b361-decdc4b2e0ba,Administração,4.6
8ebde38d-ebf6-4562-8d81-799ef4aaf876,Administração,4.9
cc5a49c1-8032-420d-aa7a-0156909495c7,Direito,2.0
6cb16cdb-f885-4bcc-b9e4-15b35c24b887,Engenharia de Software,2.5
06c158cf-0b22-4d71-8535-99cc6ada8d1f,Administração,5.4
a7639476-4012-4973-ba95-ad828bc0e72c,Ciência de Dados,9.2
785e5925-3ac2-4ac8-9387-c9d7fb1e3d9a,Direito,7.3
77e87e8a-ecd9-4321-9108-8ec38d182db5,Administração,1.5
92513776-1b65-4a82-936e-656b2352e06a,Ciência de Dados,9.4
b2d46aa0-9a13-49fb-9b59-7affbf2b13bf,Direito,9.6
1c172732-6115-45c7-b723-d9d8ad6d7e1f,Administração,2.0
ea7b496a-43dc-40c5-a911-ce680579a98c,Direito,6.5
a82b035d-65cc-4a2a-bbde-f548c4163745,Engenharia de Software,8.3
44fda2b9-054f-49bc-93c5-9cdae1467908,Direito,3.1
8a5dd285-0a5e-4257-82e1-6a7118748ab6,Administração,6.4
f406ab27-6a01-436d-a1b3-6ea74be59a03,Administração,0.7
43f1bb72-8fd8-4443-9ea7-d93fcfb75b24,Ciência de Dados,6.5
4d3490be-189c-4237-9345-3373b6df463e,Ciência de Dados,9.1
5b0ed6a2-b6be-44ee-b6fc-d2b02bb3af27,Administração,2.1
56b2b8a8-1106-4e5a-bd1e-ef9d4bc5e1e2,Engenharia de Software,6.3
b8312252-9427-4b0f-9b02-9b1c816d6d0c,Direito,7.4
95eadd6d-3c07-46b9-bb2a-a43eae2efa4b,Administração,6.1
30485914-c876-423a-9850-a05e17608313,Administração,7.7
a6a892b8-b67c-4ead-9033-95b9a83c5b42,Direito,7.2
8c19f491-d628-4a10-90c3-4745c015aa9b,Administração,1.7
c7e16179-248e-4a38-8e71-0aaa05459471,Administração,1.5
6db6613b-60d5-4935-abe5-c0b32590e406,Ciência de Dados,7.6
9fea42f0-a4fd-4bed-8ef8-ceeaf8ad3d80,Direito,1.2
483a57a0-a129-4a45-83af-9bb00b4b5f87,Engenharia de Software,2.2
d0ea999c-56b7-4dac-beab-8c0fcf444dfb,Administração,5.4
36c66e46-861d-478c-a657-a8539fa13072,Engenharia de Software,2.9
67dc09ee-a63e-470b-be3c-366834f7eeea,Engenharia de Software,3.7
a6948b5d-6d1f-4d25-bf48-3fda0a99d809,Ciência de Dados,9.8
c996b038-9d94-408d-81e8-d443b18b0a36,Administração,6.3
312773d3-76d0-49a4-949d-140d3cc4f9d2,Direito,2.0
d7e90645-9bca-4e21-9ac5-158964af945a,Ciência de Dados,5.6
38c5b627-b054-40b7-a9a8-b92defffad6c,Administração,6.9
86973d3f-5e63-4224-8faf-8704aca26878,Ciência de Dados,0.4
9421c7b0-5786-46c7-9e17-73fdfafb3505,Administração,0.5
eeb6fbf9-7b36-4750-93fd-189b756a6fdf,Ciência de Dados,6.3
ced7e808-f67c-459f-8f74-d2e96de71d5a,Administração,4.5
c8b27198-45fb-48d9-8099-442798129aa4,Engenharia de Software,8.2
0e95c4a6-9ad3-4a8f-9b19-d6544e83502b,Administração,7.7
87a523ca-0040-4c83-b602-81f491c3adb7,Administração,7.2
3e11b61b-65ee-40fd-88df-e74427b961d0,Direito,8.6
57cb41f2-0732-40c5-9cf1-1b7bce6686ec,Administração,2.1
10fd91e9-eebf-4011-a431-77299892fe79,Engenharia de Software,3.3
36185e40-a675-4490-a778-44dd1cd30e5e,Engenharia de Software,2.2
6ab436e7-f1b2-40fa-ad28-7b4f2fe753b4,Administração,10.0
c6430dda-303e-43c7-96ea-e9f177575b24,Administração,3.0
28c71035-51a7-4888-9301-1968bfdd415d,Engenharia de Software,4.2
fde6eb58-7a9a-4704-a8ae-66b716bcd406,Direito,5.5
ff40051e-ac7b-4606-9ebd-e1d02f8b7d4e,Direito,5.9
1002b363-3d50-4675-a9e4-aa829b23874c,Administração,8.4
39d96071-b930-48ce-9606-90de9b503edc,Ciência de Dados,5.4
7f0d5da3-ad22-4f3f-87ed-2fc185be25cc,Administração,9.5
66af374c-b865-490f-a0c2-e0c46ced42bf,Direito,8.1
d55d022a-7b77-4b44-a48b-445dcb2d5c5f,Ciência de Dados,1.0
d32a3fc9-36f0-43ec-b8e6-909b58a5dfa4,Ciência de Dados,7.3
9ddd7719-6dce-477a-b150-663ac15b37ea,Ciência de Dados,4.5
c22373fe-cedc-4c72-9ec9-9d38ba4e2949,Direito,3.2
8bc76fe8-b403-4fa1-b9f9-39eab442f793,Engenharia de Software,1.6
0b86147c-7d45-4a38-b315-6181c982ee50,Engenharia de Software,7.0
f5978141-b7a0-4858-bee7-5399e77f3305,Ciência de Dados,7.7
07c850b3-77b9-4467-8b1d-6707da255e07,Administração,2.3
99b06be6-5832-47b9-a3b7-282293210481,Ciência de Dados,4.7
c2b30a25-0bf5-469d-b7c3-cb5770cd7641,Administração,2.5
03058b01-9a52-4baf-922b-3616ebd7c66f,Engenharia de Software,3.0
6fc8e41a-af75-4801-bae4-56cd70e109d9,Direito,0.4
1e5f5925-8634-4646-956c-425b907cf8d2,Engenharia de Software,8.7
c7083ee0-02be-4c8e-8b92-0c046cd3ceac,Direito,3.3
f6574496-3333-47b9-9a49-335624ac0bb1,Ciência de Dados,9.1
e40a70cf-008e-47a9-a8d0-c38182e32f2a,Administração,0.6
ccf5df7e-2078-4cc5-9780-f3e09570f85e,Engenharia de Software,8.9
6a5bb900-5ccd-4ea7-867d-89bf05f07ebc,Engenharia de Software,8.5
9086532c-6731-499e-ab8c-fb50e24dfec1,Direito,8.7
fd0b4a3e-4665-47db-8505-52cd65bad2a7,Ciência de Dados,1.8
677693cb-654a-45dd-b196-836c0902e8bb,Administração,6.6
d51ed42e-e4ff-4d60-9cd9-82a30fd2be14,Ciência de Dados,6.1
04863ece-2883-4d67-be96-9ddc3fecaf49,Direito,8.8
1a36c7ce-3b9e-40f0-bb73-627cf828f753,Ciência de Dados,7.6
8b928819-eb9f-48c2-9a4e-c56e3fd86978,Engenharia de Software,0.4
4de7db61-05a2-412c-abd5-78d2cf8cd07a,Direito,0.1
82a78ae5-cb89-4f6a-bfe5-9e7d58418d4c,Direito,7.7
d3bf9246-2271-4f19-b325-3701de02ef88,Engenharia de Software,7.9
392aa87d-0f6a-4b85-870c-190cf8f1a837,Engenharia de Software,8.2
905f3ab5-4007-4d25-8e14-30f2345ad267,Ciência de Dados,3.1
56190bd0-8980-4153-9b01-23d7fda59439,Administração,3.5
55639acb-e986-4bcc-9a94-036f709fef15,Direito,3.0
5659e9a3-8bbe-41b6-9749-c521c2c01db9,Administração,4.7
d0c4527f-4356-498e-95e7-7939cd4c7588,Direito,6.3
1b3fa15a-5a8f-48cc-8bd7-083bbe6f418a,Ciência de Dados,8.5
3dfbe296-7b72-4941-a763-7d96c87abbeb,Engenharia de Software,6.4
9961ab90-3bf4-44b8-b60d-32aa32782cc2,Direito,0.4
94180323-ab4e-421c-99f3-f1cbc0f3d8bd,Ciência de Dados,8.8
9ba4ca24-3966-4c2e-b956-bbd4e403a4ac,Administração,8.4
2c52429e-9c2d-45d7-9c28-80d192b0961f,Engenharia de Software,5.1
ee77754f-b36e-4e3f-a054-e68b32d44590,Ciência de Dados,2.6
0f7e9212-0fc7-4038-a074-a2a63c0577bf,Direito,8.4
89ea0e44-9584-4603-b80a-1f6b17a28249,Administração,9.5
f10c55d8-7499-4a92-ace8-82fcc818fd3b,Administração,9.9
5947336e-59fd-4649-9b70-864bf9e5a7e3,Ciência de Dados,9.3
7fb42e5e-8192-4bd9-bd02-72d1bc08d122,Direito,1.6
d554ba55-0526-48e8-8202-fcc6a55e42ad,Direito,5.1
72eb0bce-364a-4ff7-a208-af64b02e7d87,Direito,9.2
c4831521-59a8-4b24-82b6-f51fa92486c5,Administração,2.0
a101e24e-b80f-43f9-a40f-21ec48e5fef1,Ciência de Dados,1.7
884bbff5-f59b-4bfc-a120-4a561a55eca7,Ciência de Dados,1.6
c037a9ab-8639-4a53-95c5-afc3c5b4cdc5,Ciência de Dados,8.1
32947c39-592e-4053-b487-569eceb97d5f,Direito,8.4
8bf187d3-3651-42de-a2ce-aaa101c4b38d,Ciência de Dados,3.5
04b5b93f-26a1-4d08-8af7-38f323221c56,Administração,9.6
912a0ce8-aeb2-402d-9e26-64eaeeeb2ae9,Engenharia de Software,2.4
7f79db6b-d32d-4b2c-9945-b9da63cd58b2,Ciência de Dados,8.6
5462987c-30a2-4883-ab4a-ddfb307dac43,Direito,1.6
b6fb6b7b-941f-4e81-b67f-614793e8ce67,Administração,6.8
23d30fcb-130f-461e-a478-3683c08d9e84,Ciência de Dados,0.5
5a7bc62a-d744-4b77-a9c0-65fbdee118ec,Direito,0.6
7bd7e1f5-9d9b-40ad-81db-2a26c25d3e58,Ciência de Dados,5.6
0c6fbd53-6458-4db8-b67d-9252c9ddcc10,Direito,8.5
63b553f9-a07d-4497-8d08-e776b9adb640,Administração,5.2
cfa2fdf3-a861-479d-b6dd-f56adb387780,Engenharia de Software,7.5
5a92f756-064f-4c99-9d15-53ab713dbd3f,Ciência de Dados,9.2
ef436a88-0af5-4003-8d26-0532d50086a4,Administração,5.0
521ec37a-e21a-427b-bc8c-91056741aa95,Direito,4.9
0cd0861d-a6d1-45b4-9f5e-d11fc2504b7e,Administração,2.3
cf9cea63-6220-49c7-9314-fb8362b6f39d,Engenharia de Software,4.4
4a04d791-afab-476d-962c-91dccfa97d34,Engenharia de Software,8.9
97ef3ad1-fdc1-49f3-96f8-5c73df1bff2b,Administração,1.1
6567facf-3afe-4af3-bf84-49efe1ac5a04,Engenharia de Software,6.9
798a4879-f961-48b5-98c8-3f4789de6971,Direito,8.0
7b4576bd-7635-431e-82c6-a358d6d7e693,Administração,1.9
ad49e201-40fc-4d5d-be2e-4b53c1a7ce43,Direito,3.3
2fd74d80-e1ed-434e-9893-1ef4b96bb151,Ciência de Dados,2.2
a67254ea-bc92-4652-be18-4b022323470b,Engenharia de Software,7.7
68a7e9ba-1442-4734-9ec1-668af35ab31f,Engenharia de Software,1.0
9252cc48-1155-460c-b35d-2c7e48fe7d70,Ciência de Dados,2.4
1f2256db-0f34-4fae-a712-a3805f3124be,Administração,6.6
14702b8b-40d7-4d85-92b2-1b3a356d8cf2,Direito,3.5
07c54df1-77dc-47b7-8ffc-730b2b914d12,Direito,5.4
8411b5f7-389e-4504-9e2d-58f5bf3a0530,Direito,0.0
c50ee5a1-215c-4eef-a259-4d2862367cc0,Direito,3.6
3f593971-2ca4-4fb3-9a59-409f581a5375,Direito,6.5
32d2faec-823b-4f91-bcb0-97a6690662ec,Ciência de Dados,6.5
a1d70fef-b535-4203-9d82-25e9d2cf2527,Ciência de Dados,6.5
facb43ed-580f-4ff9-9b68-227ab4e5888e,Administração,10.0
3bd4b023-869b-4296-8536-a6e2542ea51e,Administração,9.2
091923af-28fd-4396-8803-59e50e43bcbe,Direito,9.3
5eef120c-4139-490b-9376-4ceb09822bb2,Ciência de Dados,0.0
b4d8c220-926a-484e-bbe9-495646064203,Ciência de Dados,9.1
b4926f21-8db0-432a-8749-5572dbf44e5d,Engenharia de Software,0.3
53ff55e3-7878-4f8c-8cb5-8159beb88d75,Engenharia de Software,7.2
26482c40-f6f3-4450-90d2-2511d0c4a625,Ciência de Dados,1.3
7aef71b2-286b-4f10-8dea-20fa24778a0f,Engenharia de Software,9.0
e48c3e9e-a869-41b5-ae72-5f9f005d7c64,Direito,0.6
9178073e-c217-4c65-935f-619ede338198,Engenharia de Software,0.0
4d4da065-6233-4cdc-a76c-2643e6372369,Administração,3.8
455c91e5-7405-4c56-be77-da6c40b23ab2,Engenharia de Software,6.4
43b07744-3721-4bf7-8351-b5a36875f60d,Engenharia de Software,0.1
42899881-9451-4309-a33e-7fcb0a2166c5,Ciência de Dados,1.9
076a619e-deef-4ee7-9dfb-957b3f8933d6,Direito,6.6
2d77dbc6-911d-4039-9be9-8e442d1d7589,Administração,2.3
57a8c71c-c2e0-4f27-a119-6509a2117f5c,Ciência de Dados,0.0
5795db93-e9cf-44fb-8877-e0d87ba85819,Engenharia de Software,3.2
fce69593-ff08-4dd0-aa1e-fe3eafd06d8e,Direito,6.3
7fb0cdea-a453-4d6d-a8c7-774b6d2bb82e,Direito,2.4
141ad95e-23e3-45bd-84cb-8d4d87d4a6f4,Direito,0.1
ee8aa833-6d6c-4ecf-8acc-d7b0bf2abbaf,Ciência de Dados,5.2
90be80d3-b3dd-4a84-825e-3b24edd94a40,Administração,4.1
f5f886ba-b37e-4abd-8cd0-0e3724dc3b94,Ciência de Dados,3.5
41da76e1-ba6c-45de-bdbd-b650eb000125,Ciência de Dados,2.7
f4837544-6de7-404a-a78d-bd279a938c6a,Ciência de Dados,8.8
c52d6fa9-09b6-4e18-a5f5-73e7eea05cab,Ciência de Dados,3.8
1ae6b68a-5ab3-4a98-a015-271969a31eb5,Engenharia de Software,8.6
23c170bd-1fe7-4daf-891c-4b8ade396593,Administração,9.7
50a6afe1-5128-4cf5-a3ed-a381c1a8840f,Direito,9.9
bcab93e5-7c21-4cbd-a6b4-55941af16618,Administração,5.4
be1c2e3c-29bc-48ba-af72-65ccb5201cdc,Administração,3.1
08a0a341-dc2d-4323-a351-126a3f3a527c,Engenharia de Software,1.2
bbb0aa52-9cf2-4dd1-8c79-32deefab1ccc,Administração,7.5
7bf2c762-8c04-473c-9896-480de77283a1,Ciência de Dados,5.3
ca4384b4-a8c2-4a23-9cc9-9ba709a4be7e,Engenharia de Software,8.1
a43bdb50-6fd5-471d-8f02-f5689bd4dd23,Ciência de Dados,3.9
71148d83-1ee3-4cc5-aa34-ec973bfbf02d,Engenharia de Software,1.2
73369474-417a-448a-b419-0d1bd5d5ec9a,Direito,1.2
fa82f068-cce9-4760-96df-c0404463c379,Administração,7.3
8ad2a742-204e-48cf-94af-3a7b1d7edfd5,Direito,9.3
bfee672a-0595-4c14-860e-15f873724c89,Engenharia de Software,5.5
ff5747ce-cf87-49cb-aaa1-561ac01e7620,Administração,2.5
a0cf2c1c-84b4-4309-858e-e5542c39adc7,Engenharia de Software,0.7
214af531-2b2c-4ce1-9fd5-aa65ea2b43f2,Ciência de Dados,5.0
9cc426c0-a4b7-4a7f-a017-5d8a02a49a3e,Direito,0.8
b2a2cbec-b19e-47e9-9f22-7838af7e6783,Direito,2.0
2d002d9b-e83e-426b-964f-fdc94e1ffb21,Direito,1.2
8342c026-6d98-4d72-8c7f-f4582d203e31,Ciência de Dados,0.5
e65d02c4-b064-4339-a2ce-46cb5667f135,Engenharia de Software,2.3
a2c55351-885b-4cfd-b99b-928243f5f0b9,Administração,1.3
9cb7e830-b1e0-4df6-a71f-c8fff067fcdb,Engenharia de Software,4.5
ca4123d0-413a-432c-8afa-a1758290ddc0,Ciência de Dados,6.1
b371fce5-6182-459d-8a91-265f878ccc2e,Engenharia de Software,0.8
c61aa96e-8e79-4ad2-99e1-67243a7a3296,Engenharia de Software,5.5
71a673c9-9fb4-498f-b0bc-ef73031144d0,Engenharia de Software,0.6
24fcff14-6976-424d-b577-b4e924ec27d0,Ciência de Dados,7.5
32244529-ddeb-43c1-a384-f04b9e625ab5,Ciência de Dados,2.7
2ccd92b2-8e13-46e9-8a51-cb0b2059dcac,Ciência de Dados,6.8
df531e12-518c-4607-92f4-72ce092eb916,Engenharia de Software,3.7
9c2262f9-226d-4800-a39e-318a2c11b14d,Direito,2.4
b301393f-c8df-4c89-bea0-2cbaecc20149,Direito,6.8
40281d96-f317-4344-a96e-5ed7b5594a49,Direito,6.6
a0a947ab-c704-4bdd-a4d5-06ea2b369e80,Administração,3.8
abd5dc98-6691-4e1d-a2ac-1187ec5da456,Direito,1.2
70e90513-7adb-4ee3-b34b-376db8f9ff3d,Administração,9.2
15c42e10-2163-4162-a8d7-cb2aa0746dfc,Administração,0.3
7cb474ec-feb1-4a42-86b0-e3e9bad353e4,Engenharia de Software,9.5
2425b68b-bb8e-4a0d-aafb-82c339251a25,Direito,7.7
a6daa594-94d4-43eb-a063-4a5ec1eb9704,Ciência de Dados,0.9
e27af33a-a71f-4a7b-8502-5d2eb7201b6f,Ciência de Dados,0.1
1b2f2d69-9d66-4454-9ed8-5d8f9b205d03,Engenharia de Software,0.7
8b54f7c3-1b5e-4f40-8e7c-3d2437d25eae,Direito,0.3
2d29b794-f649-4e45-ab6e-ec89f889050c,Engenharia de Software,1.2
97f80834-af2f-4d78-b976-1d1a1f855ad2,Direito,5.4
80779490-9baf-4830-887d-e1313a6c16d9,Direito,3.0
5173c456-e74a-468f-baf3-f2deb5f189d6,Engenharia de Software,0.6
6d21fb61-f7e5-4d7d-b505-2ee57345570c,Administração,2.3
da99035c-fe08-400f-a7cd-dd781eabcfc0,Administração,5.8
b1612e8f-5f74-4788-a131-57bf7030b9ae,Administração,4.6
2b802562-26ba-4815-b4ad-ac41ad69cf4b,Administração,3.5
88a868a2-955f-4683-bd38-95da66d29eff,Direito,8.9
c4b3bfb1-07dd-4283-b95d-17112aa42041,Ciência de Dados,6.4
32da04a2-7d33-4d76-ae58-b0958e841fd1,Direito,0.8
29cd5960-f697-464c-9fbe-41b0799e3063,Engenharia de Software,1.4
66093a6c-6293-442f-8170-f9cfd92d6171,Direito,5.5
9cfec276-0725-4c88-9a86-ff206b0eb9cb,Direito,7.6
7f721ff4-beb1-4d99-8d67-231bf0de1590,Administração,4.5
9ea24d13-8d26-4e6f-97da-d21832d13839,Administração,6.9
c00a33be-eccd-4040-b66a-2e3605bf0790,Engenharia de Software,3.5
86bc0711-d87d-4724-b50f-b3e1fda3bfdd,Engenharia de Software,7.4
dc24aad2-b455-4344-a71c-ed62b92e3d56,Administração,6.1
b98a326d-6d0c-429b-9735-7a62f2298eb5,Administração,2.7
ffe5d6b1-7890-4bb6-a3b7-151f059560df,Direito,1.9
ce8aa707-87f0-4010-b370-1eb653fea711,Administração,3.6
6aced9b6-f36b-4020-aebb-a699d67f0949,Ciência de Dados,6.5
cef46ff9-eadc-45b8-be58-5bcbb26264fb,Engenharia de Software,5.2
b1fc0e52-3e22-42e9-a3ff-1a2e665ff4aa,Engenharia de Software,6.9
83dc1270-c8c0-4579-a7ac-ab9b779ec7fd,Ciência de Dados,0.8
7566909c-d33d-4dbf-a9d1-9279ed22ee84,Engenharia de Software,2.8
86bf5013-d2c0-410e-a7e2-93866eb2acc1,Administração,2.5
78b48697-f88c-4d6d-b6a3-78cd148e742f,Direito,4.4
776d4258-ec5a-4ba0-986a-c29a7eb20819,Administração,1.0
db17c26f-0d9e-417e-93e9-8a6c5ea5a6bb,Administração,3.6
407a7f41-9df1-4aec-836e-85e883cc97ba,Ciência de Dados,2.9
a254a1a2-efdc-425e-9457-36115c411599,Administração,2.7
d3fd7445-f251-4787-bf87-ac10cfea221d,Ciência de Dados,6.1
bb019ed5-4bf7-4543-9173-36680258c51f,Administração,8.2
bf141f01-ac46-4541-a15f-324dae0ff7d9,Direito,1.0
feb4ef35-dd84-4d26-9f55-c5aff3093fc5,Engenharia de Software,8.8
c1229e91-2ded-408c-bc82-429d405a5774,Direito,3.2
e8657c95-ed86-4a14-b169-36949b510b50,Ciência de Dados,7.9
35bfc999-cb32-42e3-a1a6-c7c72e1b84c8,Engenharia de Software,0.1
6d76abb2-44b3-44d8-a5e6-5b38df3d4c93,Engenharia de Software,6.3
684d4a68-ef81-4070-a580-74c87931175f,Ciência de Dados,6.7
efcb158d-1a44-48c7-a7b1-8886c2bc6fc2,Administração,3.3
c500a057-0e56-48bc-aedb-16107f13a5e1,Administração,10.0
3eb8ca04-e038-4acc-b374-ecf3d61eee00,Engenharia de Software,0.7
dc477e61-63b7-44ce-aa48-71a4809e7a8f,Administração,8.1
0ffb9675-6ef5-4260-98b3-37f743f43b5c,Ciência de Dados,7.5
39265059-4d05-4d00-aff7-f2de5892da41,Direito,4.8
013b729c-e084-4750-8cad-efa8f2bf4996,Administração,9.7
d2750013-a61d-4f36-93a6-fcc4c0a8cec4,Ciência de Dados,5.7
cfa0dfab-88e7-476e-a41c-3ce66e4eddad,Administração,0.7
5f29601c-844b-4620-b809-bc74f5ef56cf,Engenharia de Software,1.5
29cb0c01-fd27-4509-b20b-bf82b62ea0f1,Engenharia de Software,10.0
f2955597-7c55-4a65-b2ab-fddbf47637a0,Ciência de Dados,7.8
de2acf37-a5c7-46a3-8a2b-dd447f19fbfa,Administração,2.0
8f221c39-8354-4538-b506-cf18e7dd6492,Ciência de Dados,2.4
d5aad977-16fc-4cbd-b1f2-5deb8ae279cd,Administração,7.7
865faa19-dd6e-4be4-a875-4ae71837222f,Administração,7.4
278cccb4-e507-4396-b26a-0a790d5f143b,Direito,9.3
00334049-d996-4c99-b94a-848063fe71f3,Direito,5.3
7acc9821-3e00-4ab0-ad04-8df1eb0378fa,Ciência de Dados,8.9
69cc0087-6a6f-4230-990b-4da5c8bbe566,Direito,5.6
54e6e711-3d69-40cb-8046-44de3fda5035,Engenharia de Software,8.6
d25f204a-5266-4ab5-907a-79948cad25dc,Engenharia de Software,4.5
a39cb89c-eea1-4a2d-877d-61bedb14db8b,Direito,8.9
cf1b8225-9a2c-4b0e-8c42-f34a0bb1dfab,Engenharia de Software,2.5
0b88aff3-8e5b-4b2b-b42a-20b0a08b3f9d,Engenharia de Software,1.6
f736a428-cfc3-4167-ab8c-8132613a2300,Engenharia de Software,1.6
ea5ae3d0-454d-4b26-be42-2fcf646f5d1f,Direito,0.0
f24343fa-27f8-4412-9a0d-590f9284576f,Ciência de Dados,1.0
8af3dae7-7c4e-460a-8b5c-d1c7075d7fae,Administração,8.8
1d80a40e-f910-4723-96d2-862ee5c816ba,Ciência de Dados,1.7
b436dc7c-06ba-455c-b229-fc7e93cc5f13,Direito,4.6
29a0c099-9db3-4494-a553-69fc3392a06c,Engenharia de Software,2.1
c6d027bb-5937-4341-a287-81ca9171d22b,Administração,6.9
19415b65-f26f-4dc4-b638-464bd5a6428d,Administração,5.3
5c01204f-a52a-40ec-9ef7-e47aa314c7dc,Engenharia de Software,8.0
49641c18-421b-406c-bfed-87dfd95b4306,Direito,3.1
6eb1aa71-fc1f-4c42-aa21-4bce2a8ce0f2,Ciência de Dados,7.1
c1804ad8-3a35-46d0-b7ea-15ca614967e3,Direito,8.1
00f543bf-662c-40b6-8896-5ff53ae7b528,Administração,9.3
df516c39-e9ad-4d7a-bd30-4d45998a6f42,Engenharia de Software,7.9
bb4fe285-2c6e-485a-a25c-ba001f505a68,Administração,7.7
692e7e03-e3f8-4fd5-8e19-8f2a79127ddb,Administração,1.5
9c1badf0-46b4-4b58-92b9-5eae08699f8a,Ciência de Dados,9.4
3b2dbfb2-7019-44ac-a847-abdd9fde1a91,Direito,1.7
52800d01-ae0c-4c88-b6ef-359dfb83d553,Direito,8.8
f02fe499-0945-4a94-952c-a0af7007f2aa,Administração,0.0
a10deb15-26ad-4428-aefe-139e5e41a6c6,Ciência de Dados,9.5
c6a8293a-89ad-4863-b992-cc8dd5a4853b,Engenharia de Software,7.4
a7cd53ec-d4fc-4656-b6a1-129f08372ee1,Engenharia de Software,1.3
